imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,collection,overview,tagline,cluster_no,embedding_x,embedding_y
tt0443632,5820,The Sentinel,The Sentinel,2006-04-19,108,"Action,Thriller,Crime",US,en,en,60000000,78810595,6.1,48012,5.9,514,13.247,,A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.,"In 141 years, there's never been a traitor in the Secret Service.... Until Now.",1,-4.254414378303421,3.4919116191525466
tt0284490,5851,Showtime,Showtime,2002-03-14,95,"Action,Comedy","AU,US",en,en,85000000,77741732,5.5,60713,5.5,696,14.388,,A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based T.V. cop show.,Lights. Camera. Aggravation.,2,-4.074658343009832,9.698238655546406
tt0068638,5916,The Getaway,The Getaway,1972-09-20,123,"Action,Crime,Thriller",US,en,"es,en",3352254,36734619,7.4,28060,7.1,331,12.053,,A recently released ex-convict and his loyal wife go on the run after a heist goes wrong.,It takes two to make it … The big two.,5,-6.063050239896128,6.103614967289102
tt0072308,5919,The Towering Inferno,The Towering Inferno,1974-12-14,165,"Action,Thriller,Drama",US,en,en,14000000,116000000,7.0,39691,7.1,594,13.424,,"At the opening party of a colossal—but poorly constructed—office building, a massive fire breaks out, threatening to destroy the tower and everyone in it.",The world’s tallest building is on fire. You are there on the 135th floor . . . no way down . . . no way out.,3,-2.8413996644947073,-17.28060550705735
tt0300471,6038,Shanghai Knights,Shanghai Knights,2003-02-06,115,"Action,Adventure,Comedy,Western","HK,US",en,"en,zh",50000000,88323487,6.2,100515,6.1,1687,15.607,Shanghai Noon Collection,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",A Royal Kick In The Arse.,9,13.751933162156043,7.516185142161584
tt0120828,6068,Six Days Seven Nights,Six Days Seven Nights,1998-06-12,98,"Action,Adventure,Comedy,Romance",US,en,en,70000000,164000000,5.8,72971,6.0,979,13.798,,"When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.","After this week in paradise, they’re going to need a vacation.",3,-5.544030176389261,-13.383402819683134
tt0236493,6073,The Mexican,The Mexican,2001-03-01,123,"Action,Comedy,Crime,Romance","MX,US",en,"en,es",57000000,147845033,6.1,103513,5.9,1052,10.935,,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",Love with the safety off.,3,-10.888504946197418,14.83377902808345
tt0253556,6278,Reign of Fire,Reign of Fire,2002-07-12,101,"Adventure,Action,Fantasy","IE,GB,US",en,en,60000000,82150183,6.2,126797,6.2,1599,14.379,,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",Fight Fire With Fire,6,12.782170817236185,-3.0947238597647804
tt0237534,6312,Brotherhood of the Wolf,Le Pacte des loups,2001-01-31,137,"Adventure,Horror,Action,History",FR,fr,"de,fr,lt,it",29000000,70752904,7.0,63042,6.7,1049,11.348,,"In 18th century France, the Chevalier de Fronsac and his Native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.",,3,3.8236147958771998,-2.6302583492196447
tt0120188,6415,Three Kings,Three Kings,1999-04-21,114,"Action,Comedy,War",US,en,"en,ar",75000000,108000000,7.1,160532,6.6,1455,13.707,,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",It's good to be King.,7,-5.042752305398379,-5.176540006995651
tt0377818,6519,The Dukes of Hazzard,The Dukes of Hazzard,2005-08-05,104,"Action,Adventure,Comedy",US,en,en,50000000,110803676,5.1,75815,5.5,816,13.485,The Dukes of Hazzard (Reboot) Collection,"Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.",Cousins. Outlaws. Thrillbillies.,8,-8.620968467273787,17.027999747208305
tt0113071,6520,First Knight,First Knight,1995-07-07,134,"Action,Adventure,Drama,Romance",US,en,"en,fr",55000000,127600435,6.0,68654,6.1,832,10.941,,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",Their greatest battle would be for her love.,6,15.180249833040808,-0.0552877580956996
tt0119874,6623,The Peacemaker,The Peacemaker,1997-09-26,124,"Action,Thriller",US,en,"en,ru,sr,bs,hr",50000000,110463140,5.9,54139,6.0,658,10.899,,"When a train carrying atomic warheads mysteriously crashes in the former Soviet Union, a nuclear specialist discovers the accident is really part of a plot to cover up the theft of the weapons. Assigned to help her recover the missing bombs is a crack Special Forces Colonel.",How do you get the world's attention?,1,-7.399629894687869,-2.109489993191543
tt0465234,6637,National Treasure: Book of Secrets,National Treasure: Book of Secrets,2007-12-13,124,"Action,Adventure,Mystery,Thriller",US,en,"la,en,fr",130000000,459242249,6.5,219528,6.3,3905,20.185,National Treasure Collection,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",The Greatest Adventure History Has Ever Revealed,1,-11.71179884694267,-2.957668092046042
tt0100514,6723,The Rookie,The Rookie,1990-01-18,120,"Action,Crime,Drama,Thriller",US,en,en,10000000,21633874,5.9,25533,5.9,353,13.853,,"Veteran cop Nick Pulovski is used to playing musical partners; many of the partners he's had in the past have died on the job, and often as a result of Nick's risky tactics. But the rookie who's been assigned to help Nick bust a carjacking ring is almost as hotheaded as he is … and when Nick gets kidnapped, his newbie partner is his only hope.",,5,-1.7289467029529617,14.770591033247621
tt0114069,6950,Outbreak,Outbreak,1995-03-10,127,"Action,Drama,Science Fiction,Thriller",US,en,"en,ko,fr",50000000,189859560,6.6,120676,6.5,1540,14.012,,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,0,-0.6268613899268843,-5.149631186248028
tt0098536,6951,Turner & Hooch,Turner & Hooch,1989-07-28,100,"Action,Comedy,Thriller,Crime,Family",US,en,en,13000000,71079915,6.2,65056,6.3,879,12.266,,"Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some 'real' cases—not just misdemeanors. When Amos Reed is murdered, Scott sets himself on the case, but the closest thing to a witness to the murder is Reed's dog, Hooch, which Scott has to take care of—to avoid Hooch being 'put to sleep'.",The Oddest Couple Ever Unleashed!,8,-5.386216503982053,17.311133012036453
tt0765432,6968,The Baader Meinhof Complex,Der Baader Meinhof Komplex,2008-09-25,150,"Action,Crime,Drama,History,Thriller","CZ,FR,DE",de,"ar,en,fr,sv,de",27000000,0,7.4,36125,7.0,385,7.977,,"'Der Baader Meinhof Komplex' depicts the political turmoil in the period from 1967 to the bloody ""Deutschen Herbst"" in 1977. The movie approaches the events based on Stefan Aust's standard work on the Rote Armee Fraktion (RAF). The story centers on the leadership of the self named anti-fascist resistance to state violence: Andreas Baader, Ulrike Meinhof and Gudrun Ensslin.",,7,-5.232287142024157,-7.521737785992336
tt0090728,6978,Big Trouble in Little China,Big Trouble in Little China,1986-05-30,99,"Action,Adventure,Comedy,Fantasy",US,en,"cn,en",25000000,11000000,7.3,124303,7.2,1946,12.417,,"When trucker Jack Burton agreed to take his friend, Wang Chi, to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.",Adventure doesn't come any bigger!,6,12.448929166101081,0.15699609589190283
tt0107969,7007,Rising Sun,Rising Sun,1993-07-30,125,"Action,Drama,Thriller",US,en,"ja,en",40000000,107198790,6.3,42702,6.1,512,12.622,,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Conner and Web Smith are called in to investigate. Although Conner has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",A collision of East and West. A conspiracy of seduction and murder. A battle between tradition and power. Business is war.,1,-4.730788374762117,8.389018438442049
tt0338526,7131,Van Helsing,Van Helsing,2004-05-05,132,"Horror,Adventure,Action","CZ,US",en,"en,la",160000000,300257475,6.1,245419,6.3,4329,32.49,Van Helsing Collection,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,The One Name They All Fear.,4,12.780359525525531,-7.3719525817704925
tt1060277,7191,Cloverfield,Cloverfield,2008-01-15,85,"Action,Thriller,Science Fiction",US,en,"ru,en",25000000,170764026,7.0,374138,6.6,5307,29.624,,From visionary producer J.J. Abrams (Lost) and director Matt Reeves comes the worldwide sensation of non-stop terror and suspense everyone is talking about.,Some Thing Has Found Us,3,-14.347741959875867,-6.157168293423636
tt0330793,7220,The Punisher,The Punisher,2004-04-15,124,"Action,Crime,Drama","DE,US",en,en,33000000,54700105,6.4,150046,6.3,1961,18.44,The Punisher Collection,"When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.","There is no justice, there is only revenge.",8,1.5888464558260877,4.578033049042834
